V_peak,V_rest,dVdt_max,APD90,APD30,TUP
30.074945,7.2713237,5035.973,145,164,0.05
18.487688,-1.9672366,5062.039,70,71,0.05
24.871664,4.7549434,4997.524,123,134,0.05
30.968008,8.69868,4961.758,179,205,0.05
27.549265,5.4760814,4966.528,145,159,0.05
28.30217,5.328952,5027.754,138,151,0.05
32.95009,8.443958,5076.4766,177,202,0.05
27.478788,5.094305,5064.2656,147,161,0.05
26.017836,4.409815,5008.541,133,144,0.05
27.573763,6.3585796,5046.458,146,162,0.05
34.285538,9.763516,4963.9077,182,211,0.05
33.940166,10.364987,5026.222,183,213,0.05
28.137547,6.4781456,5059.9175,141,157,0.05
22.790148,2.1681604,5022.189,95,100,0.05
32.395733,9.58138,5019.5312,176,205,0.05
29.023077,6.4501524,4965.0957,129,144,0.05
23.122837,2.8977172,5012.1772,117,124,0.05
20.589617,0.35399187,5018.1934,94,95,0.05
31.53181,7.9173512,4983.1685,172,196,0.05
34.23225,11.744399,4965.278,195,232,0.05
30.417961,7.5296645,4972.1978,145,165,0.05
21.410135,0.6095403,5065.6875,101,103,0.05
25.16465,3.5584357,5055.267,112,120,0.05
32.038334,9.351311,4991.2935,164,190,0.05
23.708109,3.0393648,5045.047,104,110,0.05
35.1544,10.912288,5007.7056,186,220,0.05
26.516438,4.4292693,4996.624,116,126,0.05
32.098354,8.422961,4969.7417,173,198,0.05
27.166708,6.2565966,5013.197,143,158,0.05
21.940184,0.68657607,4973.4673,96,98,0.05
36.32485,12.528652,5039.5415,203,244,0.05
28.430433,6.1080604,5000.0386,156,173,0.05
22.632889,3.2529035,4993.435,114,121,0.05
33.631664,8.87756,4967.1235,171,197,0.05
33.007248,10.262521,5063.7383,179,208,0.05
31.74578,8.065336,4964.9834,177,201,0.05
28.754564,7.07033,4972.0386,158,177,0.05
34.74175,12.115932,5055.538,193,229,0.05
30.357681,8.209156,4978.0625,174,198,0.05
32.12723,7.6769905,5075.287,170,193,0.05
31.770264,8.731668,5065.278,182,208,0.05
19.773441,0.6049217,5053.724,112,114,0.05
30.978874,7.478294,4978.4683,142,161,0.05
33.084145,9.741066,4964.7637,170,198,0.05
28.154581,6.6293535,4965.1147,149,166,0.05
32.30964,7.7260528,5041.2456,170,193,0.05
35.870132,11.820349,5067.4175,192,230,0.05
29.570557,6.3449836,5053.301,161,180,0.05
34.46061,10.506245,4978.0522,199,232,0.05
34.992817,11.410447,4978.5913,202,239,0.05
20.176773,0.00854517,5079.689,92,93,0.05
26.238583,4.9268837,5033.6484,130,141,0.05
27.318304,5.133072,4980.054,138,151,0.05
20.697655,1.0186951,5026.0615,100,102,0.05
36.723488,13.914387,4976.869,214,260,0.05
32.248665,9.335918,5021.845,164,191,0.05
21.94674,1.2800095,4982.978,100,102,0.05
28.605108,6.4203715,4999.818,158,175,0.05
35.073593,11.945161,5000.0527,183,218,0.05
23.682348,2.354501,5051.581,107,112,0.05
34.113125,11.038792,5057.242,191,225,0.05
26.110638,3.6634054,4964.6455,128,138,0.05
31.734049,9.532779,5072.389,171,197,0.05
34.63388,11.325606,4970.8145,198,234,0.05
30.773283,7.805738,5073.7334,169,191,0.05
32.024696,8.777041,5030.905,180,206,0.05
18.360748,-1.6237282,4998.3086,79,80,0.05
35.194626,11.329543,5080.961,209,247,0.05
22.605877,2.109553,5029.296,113,118,0.05
34.30619,11.158405,4966.702,204,241,0.05
22.856524,1.7755221,5062.949,112,116,0.05
32.156277,8.846916,5063.531,169,194,0.05
22.700153,1.5792596,4989.2236,111,114,0.05
31.263407,9.1433935,5027.1147,164,190,0.05
23.54388,3.014029,5036.887,126,133,0.05
21.652874,1.9352149,5030.455,104,108,0.05
26.638945,5.0594177,5078.144,154,168,0.05
24.885141,4.1992006,4959.725,124,134,0.05
21.896652,0.54341775,4971.7593,94,95,0.05
32.181744,8.051651,5083.1055,172,195,0.05
27.014185,4.3103895,5056.987,120,130,0.05
35.707798,11.8407545,5026.5464,198,236,0.05
23.269106,2.0379348,5080.5977,96,100,0.05
34.04522,10.461581,4981.4365,170,199,0.05
28.719887,7.7718835,5008.6597,164,186,0.05
29.55181,6.832898,5017.9644,153,172,0.05
30.369553,7.184865,5033.9307,169,191,0.05
29.992002,7.066966,4972.723,135,152,0.05
28.125494,6.8074937,4990.959,136,153,0.05
34.01057,9.9850235,4971.678,197,229,0.05
19.284094,-0.14847918,5040.9604,86,87,0.05
33.941868,10.161753,5034.6743,182,214,0.05
32.311764,7.922075,4992.1943,169,193,0.05
28.35582,6.297412,5032.7993,147,164,0.05
24.147953,3.340805,5000.8477,132,140,0.05
29.622814,7.0016346,5043.74,170,191,0.05
28.391077,6.3470106,4995.8296,147,164,0.05
31.388193,7.713894,5008.496,161,183,0.05
25.6667,4.440321,5058.0913,130,141,0.05
18.295412,-1.394154,4982.962,77,78,0.05
27.937586,6.385099,4998.3013,137,153,0.05
34.55052,11.338755,5005.9277,188,223,0.05
20.440668,0.28034183,5075.374,96,97,0.05
18.938917,-0.6842067,4984.195,81,82,0.05
30.85294,8.8957615,5054.648,172,197,0.05
20.38078,0.20327424,4970.913,100,101,0.05
33.383453,8.556385,4991.8315,169,193,0.05
22.987621,1.9984298,4998.659,107,111,0.05
32.89881,9.374046,4996.418,190,219,0.05
30.392073,6.8576794,4992.6895,150,168,0.05
34.210815,10.28357,5027.2007,197,229,0.05
32.48882,9.0566435,5012.6,164,189,0.05
28.903658,7.4884496,5025.781,165,186,0.05
31.424479,8.645525,5041.17,176,202,0.05
22.399689,1.5386653,5028.3867,87,90,0.05
19.679443,-0.8071431,4993.861,85,86,0.05
27.30651,5.432628,5022.3647,140,153,0.05
29.428757,5.6595283,5072.472,138,153,0.05
36.236458,13.597021,4996.931,200,241,0.05
22.131172,0.7886852,5073.255,94,96,0.05
23.698767,3.1993823,5032.5645,103,110,0.05
22.243277,1.9750421,5035.423,115,120,0.05
17.779966,-1.5886588,5026.531,82,83,0.05
24.424057,4.4057508,5021.0776,133,144,0.05
34.378784,10.408264,5043.107,195,228,0.05
21.848267,0.9561928,5024.366,91,92,0.05
32.630245,9.766825,5010.17,180,209,0.05
21.718746,1.2538531,5049.838,94,96,0.05
22.200201,1.0580341,5076.238,104,107,0.05
20.797443,0.86842555,5033.034,100,102,0.05
25.638126,4.850206,5072.375,131,143,0.05
34.388508,10.452492,4974.55,195,228,0.05
30.29485,7.133191,5063.284,169,190,0.05
25.13011,4.0795727,5080.852,120,129,0.05
23.148933,2.4578297,5000.9014,117,123,0.05
29.679817,6.8293395,5006.713,159,178,0.05
20.74069,0.690923,5058.271,97,99,0.05
33.01336,9.843436,4967.297,169,196,0.05
30.475464,7.5234423,5010.4053,164,185,0.05
25.519333,4.6981883,4987.931,127,138,0.05
27.148527,5.561249,5044.609,118,130,0.05
28.294165,6.366329,4972.0024,148,164,0.05
32.830917,8.877012,4990.3647,171,198,0.05
20.258982,1.723406,5013.744,106,109,0.05
20.48591,0.3020185,5000.2534,92,93,0.05
31.205276,7.5314,5011.5356,157,178,0.05
25.424223,5.0073814,5079.5244,130,142,0.05
31.119097,8.706835,5014.0903,153,175,0.05
29.388206,8.032557,5061.037,172,195,0.05
21.168695,0.60921323,4975.3335,96,97,0.05
25.527002,4.4404974,5045.047,125,136,0.05
27.365921,5.746942,5006.0654,129,144,0.05
30.509588,8.603033,5012.528,167,191,0.05
33.59849,10.346372,5024.6895,182,212,0.05
30.580765,8.238055,4982.868,185,211,0.05
32.958588,10.376928,5034.4014,175,205,0.05
25.603703,5.1549516,5016.2646,127,139,0.05
26.425074,3.7229524,5018.519,122,131,0.05
30.097666,6.69867,4963.363,158,177,0.05
28.73321,7.2208357,5019.9355,157,176,0.05
34.39375,10.4064,4966.6284,201,235,0.05
19.98619,-0.97030395,5062.539,81,82,0.05
21.818027,2.103293,5074.763,117,122,0.05
34.39228,11.129559,5030.892,178,210,0.05
36.267376,12.678577,4993.501,220,266,0.05
24.346945,3.0865748,5082.1597,120,127,0.05
31.818155,9.661479,4970.1113,180,208,0.05
34.61915,11.47515,5042.723,191,227,0.05
19.715292,0.10891466,4999.7695,96,97,0.05
24.515512,2.926458,4972.3594,114,120,0.05
30.311262,7.9585056,4997.54,151,172,0.05
33.000603,9.77696,5016.136,184,212,0.05
33.282986,9.848406,5000.222,171,200,0.05
17.646744,-1.4234946,5068.0063,93,94,0.05
29.239742,7.6361933,4982.955,161,182,0.05
33.435806,8.643759,5010.5044,176,202,0.05
23.002504,1.6218119,4982.158,102,105,0.05
23.22423,2.478577,5009.4243,111,117,0.05
22.17317,1.619713,5043.8535,99,103,0.05
32.42227,8.453126,4965.7617,177,202,0.05
32.26603,9.328861,5038.192,176,204,0.05
35.03952,11.1433325,4996.5107,203,240,0.05
19.548212,-0.7927118,5003.8755,90,91,0.05
29.886705,7.001233,5038.899,168,188,0.05
21.442278,2.4678626,5056.8823,120,126,0.05
17.279016,-2.3976574,5035.7715,74,75,0.05
35.454346,11.309687,4999.419,174,207,0.05
31.775951,9.367539,5047.7827,172,198,0.05
27.038628,6.5084767,4997.471,150,166,0.05
30.68159,7.227321,5000.7173,144,163,0.05
27.198404,4.1472993,5020.827,118,128,0.05
19.975712,-0.37741965,5080.4893,85,86,0.05
31.846123,9.051304,5002.473,150,174,0.05
32.681973,8.669818,5058.945,183,211,0.05
33.126667,9.44806,5002.865,173,201,0.05
32.393818,7.8185863,5070.498,168,191,0.05
33.79127,11.180071,4963.893,188,221,0.05
32.370354,8.582951,5023.786,168,194,0.05
19.301945,-0.9356133,5015.792,77,78,0.05
29.417284,7.2715373,5015.2065,169,190,0.05
26.836182,4.1410704,4989.149,118,128,0.05
26.080408,3.8454688,5049.822,127,136,0.05
32.229595,8.81466,5087.233,148,171,0.05
17.157383,-2.6732688,5026.8027,64,65,0.05
30.425924,7.2642035,5001.1187,166,187,0.05
28.030468,6.2657585,5035.4575,143,159,0.05
25.818771,4.866413,5067.24,121,132,0.05
18.025682,-1.8591814,4962.929,71,72,0.05
18.202934,-1.0816737,4982.262,78,79,0.05
33.58301,9.397953,5018.681,198,230,0.05
31.50742,8.20525,5009.784,163,186,0.05
32.876125,9.293576,5009.583,163,190,0.05
23.20157,2.5592406,5031.994,105,110,0.05
35.015266,11.212236,4973.1978,184,218,0.05
34.966156,11.117865,4996.956,204,241,0.05
30.605804,6.937805,5078.9175,140,157,0.05
33.523235,8.768455,5015.0396,178,206,0.05
32.40063,9.3188505,4960.4785,181,209,0.05
32.443336,8.694581,4975.879,179,205,0.05
25.381392,3.6621616,4982.913,109,117,0.05
28.470772,6.2063246,5055.7666,149,166,0.05
33.55349,9.107135,5048.5557,175,203,0.05
25.083456,3.8227928,5068.9155,128,137,0.05
18.341284,-1.3818594,4970.961,83,84,0.05
19.384592,-0.8080619,5001.358,80,81,0.05
24.866253,3.4858322,5027.9478,112,120,0.05
23.30413,2.321754,4982.529,118,123,0.05
32.532906,8.786719,5070.787,184,211,0.05
17.8523,-1.6651098,4998.0127,84,85,0.05
24.837282,4.265877,4984.3022,142,153,0.05
34.798992,11.526124,5027.3486,192,227,0.05
24.373962,2.902853,4980.2207,115,121,0.05
34.54746,10.361841,5047.9717,187,220,0.05
25.056131,4.3481784,5042.8174,136,146,0.05
17.097923,-2.731465,5073.52,69,70,0.05
26.910448,4.710136,4975.3,117,127,0.05
34.89475,11.535642,5063.022,196,232,0.05
29.297659,7.9925823,4978.3145,149,168,0.05
29.74313,6.8833385,5022.1753,152,170,0.05
24.427864,2.3327248,5036.8696,106,112,0.05
27.936897,5.4234157,4978.0503,142,157,0.05
25.370146,3.8678958,5048.5835,127,136,0.05
30.592957,9.074389,5014.031,168,192,0.05
25.986443,5.6701636,5075.897,133,147,0.05
33.051746,9.725088,5034.1304,177,206,0.05
35.47728,12.289219,4991.545,189,225,0.05
33.438763,9.573114,5042.3125,185,214,0.05
34.48224,10.468776,5065.3438,200,235,0.05
31.314919,8.241975,5019.2188,167,190,0.05
25.638287,3.7771375,5019.1455,121,130,0.05
30.532797,7.403032,5040.4937,172,195,0.05
34.452705,10.718273,5080.0923,199,235,0.05
24.189722,3.3242173,4968.2666,117,125,0.05
33.108356,10.167693,5033.3037,192,224,0.05
30.070871,6.8293047,5039.566,162,181,0.05
19.460608,0.23931327,5067.651,104,105,0.05
22.830923,1.3453041,5004.731,98,101,0.05
19.639168,0.19741808,5055.2046,94,95,0.05
28.533003,5.7327547,5037.332,136,150,0.05
19.779715,-0.10597088,4967.048,87,88,0.05
20.535717,-0.24486727,5014.349,84,85,0.05
32.000145,8.724251,5074.89,183,210,0.05
28.176373,6.0017085,4976.7485,147,163,0.05
30.575438,8.1853695,4987.1406,150,172,0.05
33.791508,10.31035,5040.438,178,209,0.05
31.338167,7.7392554,4979.4116,161,184,0.05
30.97914,8.218333,4970.3667,186,212,0.05
31.97011,9.451171,5062.2817,182,210,0.05
25.828163,5.608145,4986.767,136,150,0.05
30.054953,6.961311,4998.955,147,165,0.05
29.29356,6.6717906,4971.6055,141,159,0.05
29.460821,6.1457677,5054.1436,139,155,0.05
28.12398,6.1456585,5055.3584,126,140,0.05
27.080055,5.0892444,5074.318,127,140,0.05
31.820711,8.620691,4996.539,163,188,0.05
27.094929,4.9894567,5028.3857,119,131,0.05
30.831362,8.382515,4969.61,171,196,0.05
32.33811,8.7691965,5039.911,175,201,0.05
32.413666,8.105533,5015.6455,173,197,0.05
27.915644,5.704391,4966.689,114,126,0.05
30.485273,8.493208,4965.687,176,201,0.05
21.540716,0.8285149,4980.627,99,101,0.05
28.226732,6.3860626,5080.711,153,170,0.05
32.343266,8.617614,5043.767,166,192,0.05
20.224258,0.8340062,5020.15,108,110,0.05
29.5622,6.3251314,5034.2666,145,162,0.05
20.569624,1.589272,5057.086,109,113,0.05
35.162933,11.230943,5013.356,199,236,0.05
35.12608,11.904133,5081.82,194,231,0.05
34.14124,9.974618,5054.041,197,230,0.05
34.882736,11.257207,4995.5024,185,219,0.05
29.9825,6.719068,5082.7485,138,155,0.05
35.751675,11.658053,5015.0005,182,217,0.05
27.902742,5.601234,5049.995,135,149,0.05
26.972645,5.137712,5005.4316,117,129,0.05
17.758097,-1.9946754,5039.298,74,75,0.05
26.75059,4.6210604,4998.6333,121,132,0.05
33.583054,9.146756,4985.9277,186,214,0.05
33.574287,9.523562,5007.358,186,215,0.05
32.03674,8.911884,5001.892,196,226,0.05
29.818481,7.353656,5031.8057,152,171,0.05
32.304962,8.824782,5054.9263,171,196,0.05
32.53779,8.031723,4997.2505,170,194,0.05
33.170506,9.767036,5085.644,170,199,0.05
25.864475,4.194924,5040.5933,138,149,0.05
32.456135,8.762203,4998.907,172,198,0.05
30.168528,8.07285,5018.613,171,193,0.05
34.010567,10.176497,5012.7715,201,234,0.05
32.45006,10.209421,5046.9614,179,209,0.05
32.153183,8.842041,5072.2656,184,211,0.05
30.558378,7.754657,5044.8623,171,193,0.05
26.524755,5.215773,4969.973,130,142,0.05
32.936817,9.697132,5059.986,181,209,0.05
33.765118,10.025575,4966.631,176,205,0.05
18.773087,-1.1987062,5003.415,88,89,0.05
32.093338,8.480471,5071.6304,181,206,0.05
30.290617,8.380443,5018.561,158,180,0.05
26.44035,4.8907056,5080.5464,144,157,0.05
26.459751,5.4066877,4972.0586,124,136,0.05
32.899223,8.108158,5061.3784,168,192,0.05
21.694784,2.4732533,4999.9697,109,114,0.05
31.236517,7.477866,5061.1357,161,183,0.05
26.695766,4.383095,5028.655,122,132,0.05
35.474007,12.654217,5003.6807,207,250,0.05
32.873283,8.940597,4961.7188,191,220,0.05
30.295975,7.6696415,5000.0713,176,199,0.05
21.332262,1.3196731,4995.989,108,111,0.05
21.728828,2.458519,4976.935,110,115,0.05
25.388826,4.144674,4974.316,135,145,0.05
19.014425,-0.06179302,4993.552,86,87,0.05
27.848335,5.79282,5009.9443,151,166,0.05
33.704845,10.141579,5022.1274,171,201,0.05
34.91728,11.550154,5058.236,197,233,0.05
23.85278,3.0305674,5019.011,108,114,0.05
32.561653,9.084075,4995.281,177,203,0.05
33.408745,9.796905,5002.0454,198,229,0.05
34.044933,10.826829,5036.441,183,215,0.05
25.532438,3.6309664,5032.809,122,130,0.05
22.563385,1.1518989,5049.4424,101,104,0.05
32.610016,8.653047,5054.477,183,209,0.05
26.341618,5.2576494,5045.883,123,135,0.05
33.50506,9.195156,5027.393,184,212,0.05
20.57492,0.46521816,4988.647,96,97,0.05
28.641703,6.5912433,5034.287,159,177,0.05
31.387169,8.206963,5040.6475,187,213,0.05
34.227585,9.422922,5065.7886,185,215,0.05
24.110115,3.4469104,5058.586,119,126,0.05
28.195667,7.1783624,5043.836,146,164,0.05
33.259727,9.643998,5037.0693,177,205,0.05
31.709694,8.700453,5039.2812,180,205,0.05
27.277565,5.939722,5071.927,148,164,0.05
28.538256,5.9585667,5083.904,145,162,0.05
34.613266,11.095332,5054.0103,183,215,0.05
29.682756,7.079828,4973.324,161,181,0.05
29.637823,6.402097,4987.7354,161,180,0.05
29.377218,6.583684,5057.3804,155,173,0.05
26.424835,6.1547146,5009.9077,142,157,0.05
28.861612,6.8039904,4969.737,159,178,0.05
25.572376,3.8982038,5061.101,115,124,0.05
22.33109,2.2016037,5074.1504,121,126,0.05
30.083141,7.5896587,5014.5576,144,164,0.05
19.555683,-0.53860414,5003.1973,83,84,0.05
31.421888,8.4768095,5031.5107,149,171,0.05
22.916763,2.263415,5080.206,113,118,0.05
27.772848,6.481559,4991.4253,154,170,0.05
35.374554,12.306755,5076.0464,195,233,0.05
21.812017,2.2474456,5047.4326,119,124,0.05
21.466522,1.2559265,5015.5234,109,112,0.05
17.548094,-1.9937549,5022.6626,82,83,0.05
26.96897,4.430055,5056.3496,123,134,0.05
25.959541,5.0001082,5080.003,133,145,0.05
30.454874,8.888608,4997.337,156,179,0.05
35.89007,12.081399,5034.1533,208,249,0.05
19.837837,-0.43737736,5042.8755,79,80,0.05
22.219002,2.2480462,5006.364,107,112,0.05
20.100922,1.382681,4990.4224,105,108,0.05
22.35224,2.517988,5077.7344,119,125,0.05
33.02014,8.343925,5017.074,172,196,0.05
33.0822,8.797291,5030.818,167,192,0.05
29.613905,6.6348195,5048.4556,153,171,0.05
20.501755,1.2757297,5060.121,117,120,0.05
29.381409,7.4321,5008.326,173,195,0.05
22.649443,1.7559607,5065.5723,102,105,0.05
32.117195,9.354247,4996.6904,182,210,0.05
26.840572,4.511494,5040.297,129,140,0.05
29.051113,6.8036675,4979.275,146,163,0.05
27.086857,4.8885603,4972.609,134,146,0.05
31.543028,7.707787,5058.4844,165,188,0.05
31.998798,8.614396,5030.5767,184,212,0.05
30.086391,7.2596636,5055.867,157,176,0.05
30.717735,6.8103337,4992.2646,161,181,0.05
31.410286,7.873631,5053.294,178,202,0.05
33.494396,9.314019,4967.6587,189,217,0.05
25.13897,4.27792,5075.6147,132,143,0.05
30.63437,7.838476,5045.1455,167,188,0.05
19.038626,-1.2207115,5050.7236,82,83,0.05
21.297285,1.071445,4963.0527,97,99,0.05
21.33666,1.1785111,5058.2427,109,112,0.05
30.212074,6.51938,5005.4946,145,162,0.05
35.962486,12.758615,5074.889,206,248,0.05
34.66984,11.226884,5072.9146,209,247,0.05
33.48826,9.775524,5057.4565,194,226,0.05
32.228092,9.359856,5008.2554,172,198,0.05
21.93639,1.6096932,4970.6323,105,108,0.05
32.11592,9.404815,5058.875,175,203,0.05
26.794367,5.749313,5029.1763,142,156,0.05
27.095375,5.939961,4988.5493,129,143,0.05
23.846699,2.5814278,5003.93,103,108,0.05
18.310516,-0.7708175,5072.0015,89,90,0.05
36.976753,13.757774,5047.6475,216,263,0.05
34.825123,10.850995,5019.578,178,210,0.05
23.183788,2.1969967,5036.7725,108,112,0.05
29.83749,7.121238,4983.6387,131,148,0.05
32.64875,10.2432375,5070.813,183,215,0.05
28.02043,5.605101,4969.0244,146,161,0.05
23.92231,3.9439728,4972.514,122,131,0.05
35.429523,11.702746,5017.2593,203,240,0.05
34.051533,9.468502,4997.452,180,208,0.05
30.169323,7.7907634,5048.098,147,168,0.05
19.731548,-0.44002983,5064.443,82,83,0.05
26.551191,5.517768,5030.119,133,147,0.05
28.18267,5.0270405,4975.6167,135,148,0.05
34.591194,11.330203,5048.605,188,221,0.05
33.80034,10.568157,4978.045,190,222,0.05
34.312065,10.6230955,5017.9595,189,221,0.05
24.912935,4.2220135,5018.9253,116,125,0.05
25.681118,4.188883,5061.5674,129,139,0.05
29.360039,7.415279,5007.5356,155,174,0.05
23.196041,2.9073772,5080.101,113,119,0.05
33.19267,9.183525,4988.891,177,205,0.05
20.360996,1.1092118,5062.843,108,111,0.05
32.420403,9.972125,4998.126,165,191,0.05
26.79184,4.1559386,5072.403,126,136,0.05
27.604895,5.4547076,4976.962,129,142,0.05
27.864452,6.097294,4980.3657,166,184,0.05
34.52411,10.344926,4969.1646,189,222,0.05
22.67177,2.7612,5058.9424,122,129,0.05
19.003069,-0.10967131,5021.742,102,103,0.05
33.90859,9.139885,5041.6187,187,217,0.05
32.871365,8.645461,4993.2095,167,191,0.05
23.474382,3.4066064,5000.2363,110,116,0.05
17.748047,-1.6327685,4981.8857,82,83,0.05
25.724628,4.439683,5069.6846,143,154,0.05
22.526966,2.589408,5008.175,132,138,0.05
21.4122,1.2823797,4962.1553,109,112,0.05
30.145472,8.290335,5016.7295,147,168,0.05
23.368294,2.028884,5015.299,108,113,0.05
28.365318,6.8209944,5048.177,141,158,0.05
33.42112,10.68947,5025.5156,199,233,0.05
31.358192,7.3359632,5007.4355,162,183,0.05
32.062374,8.007977,5010.733,157,179,0.05
24.106821,3.9804447,4959.1646,132,141,0.05
29.922924,8.0293455,5045.7954,173,197,0.05
32.2648,9.558815,4989.7007,183,212,0.05
33.321457,9.717072,4985.0703,177,204,0.05
21.09875,1.3916905,4980.113,114,117,0.05
35.709286,12.674008,5069.4272,201,242,0.05
33.364014,9.775074,4974.0693,191,222,0.05
24.453255,3.1103258,5064.197,116,123,0.05
27.07818,5.1838264,5011.0454,121,133,0.05
27.69748,6.6336045,5037.844,136,152,0.05
26.679281,5.380896,5037.5596,125,138,0.05
35.899906,12.532967,5010.5283,197,237,0.05
24.581139,2.9200625,5065.224,98,104,0.05
33.752068,10.215344,5058.2437,174,205,0.05
33.098015,9.662446,5075.202,183,211,0.05
30.399294,8.203921,4972.149,154,175,0.05
29.672657,6.9851623,4970.375,163,182,0.05
19.093601,-0.5045182,4986.0557,90,91,0.05
22.62481,1.0876442,5059.977,94,97,0.05
24.002533,4.0247335,4979.414,133,143,0.05
24.724895,3.4928591,5054.7373,134,144,0.05
22.01923,1.8476288,4975.13,105,109,0.05
29.75889,7.1623034,4988.115,160,180,0.05
24.405413,4.441438,5004.338,123,133,0.05
30.348173,7.921954,4983.5977,153,173,0.05
23.555574,2.270427,5061.8145,110,116,0.05
21.775688,1.1420153,5038.2773,98,100,0.05
31.277884,8.365745,5066.4033,188,215,0.05
26.550247,5.245634,4982.2734,123,135,0.05
21.025908,1.8740174,5028.2026,106,110,0.05
29.27173,6.9897118,5055.1396,141,159,0.05
28.058489,6.5222797,5052.6714,132,148,0.05
29.68148,6.4495397,5074.046,158,177,0.05
28.605246,5.4379816,5076.9893,139,152,0.05
23.993235,3.1681871,5070.4937,123,130,0.05
26.1824,5.060516,5031.5015,141,153,0.05
23.851171,3.8524978,5013.1333,117,125,0.05
33.208687,8.810398,5050.127,181,208,0.05
19.716274,-0.33797723,5041.875,84,85,0.05
25.20314,4.833997,4958.943,139,151,0.05
29.230822,6.793911,5022.853,169,189,0.05
29.348515,7.1749225,4963.5215,143,162,0.05
23.206911,2.3077254,5010.1436,94,98,0.05
24.218317,3.3845162,5041.8594,129,137,0.05
18.819164,-0.8828848,5025.0747,76,77,0.05
33.41182,9.462778,5009.6636,190,219,0.05
17.652983,-1.9079521,5037.2637,73,74,0.05
34.013107,11.160225,5015.153,198,233,0.05
30.70215,7.8441277,5077.2905,170,193,0.05
33.348366,10.980137,4996.7,189,222,0.05
33.28176,9.673629,5032.525,172,200,0.05
28.279305,5.9698424,4987.2,158,175,0.05
30.69793,8.073952,5073.46,177,201,0.05
34.382748,10.297437,5020.2974,196,229,0.05
25.128336,3.3502882,5007.406,106,114,0.05
24.459394,3.5544968,5066.8496,128,137,0.05
27.043158,4.6036267,5067.822,126,137,0.05
23.78628,3.2740748,4961.8926,113,120,0.05
28.081274,5.931893,4971.9995,152,167,0.05
35.44007,12.507551,4964.8286,202,242,0.05
21.772427,1.4121038,5069.6777,117,121,0.05
33.295723,9.770535,4981.4414,175,204,0.05
30.114202,7.3735876,5022.1396,159,180,0.05
17.402037,-2.6250494,5054.01,75,76,0.05
24.079239,2.8371015,5014.233,115,122,0.05
17.43629,-2.7588885,4970.918,72,73,0.05
26.601068,4.688719,5055.7744,132,143,0.05
30.59608,6.967893,5080.5054,160,180,0.05
22.927559,3.3920088,5077.8237,114,121,0.05
20.456707,1.1591556,5055.995,105,108,0.05
30.24172,6.9932714,5009.019,162,182,0.05
26.732672,5.0537477,5052.729,129,142,0.05
28.222303,5.881578,4997.0596,151,167,0.05
30.340664,6.531687,4987.128,139,156,0.05
32.76758,9.911258,5051.8843,171,199,0.05
26.568596,4.5358334,5049.569,112,122,0.05
35.71915,12.4684925,4990.9473,200,238,0.05
27.29254,5.687626,5001.9634,132,146,0.05
34.003273,9.638915,5083.649,182,212,0.05
23.204304,2.8926468,4967.215,110,116,0.05
30.355146,7.9044204,5077.4463,161,183,0.05
22.897476,2.3659573,5037.852,112,118,0.05
26.605167,4.0871434,4973.0376,125,135,0.05
34.854626,10.999769,4973.28,208,245,0.05
28.358727,6.5545936,4967.395,162,180,0.05
29.009974,6.4179883,5078.152,155,172,0.05
27.282154,5.1162014,5073.758,130,142,0.05
20.151356,-0.30566666,5078.9897,84,85,0.05
20.5616,0.59782135,4981.8247,101,103,0.05
34.26599,11.413806,4962.0137,176,208,0.05
30.669683,7.689062,5043.1846,174,196,0.05
22.450502,1.422471,5046.2153,91,94,0.05
26.121044,5.950313,4965.276,138,152,0.05
31.73804,9.338201,4963.9473,173,201,0.05
32.69325,8.689136,4979.023,176,202,0.05
31.39025,7.9033656,4973.84,157,179,0.05
29.100891,7.603524,5046.8276,147,167,0.05
17.877928,-1.2855101,5036.9854,85,86,0.05
20.910553,0.06839037,4974.4346,91,92,0.05
19.858122,-0.02602333,5030.528,85,86,0.05
30.338737,7.608717,5007.214,169,192,0.05
35.48987,11.726405,4960.116,203,241,0.05
17.208757,-2.368862,5013.706,73,74,0.05
34.42885,10.336706,5068.183,207,242,0.05
32.861412,8.599856,5024.972,183,211,0.05
23.260311,1.9011986,4976.707,106,110,0.05
31.637785,7.7368274,5085.3823,173,198,0.05
33.045166,9.787581,5056.494,200,232,0.05
25.842829,4.2764697,5079.719,131,141,0.05
33.82915,10.809569,5068.84,187,219,0.05
21.768377,0.36777672,5051.9683,85,86,0.05
32.83462,9.258602,5074.2036,169,197,0.05
23.187675,2.8765845,5046.2617,124,131,0.05
25.783194,5.1657495,5042.244,141,154,0.05
34.59586,11.42542,5012.1772,181,214,0.05
34.809242,11.217635,5075.7617,177,210,0.05
32.133488,9.733807,5003.21,185,214,0.05
33.02296,9.250298,4999.09,182,210,0.05
35.635002,11.3791065,4977.531,181,214,0.05
32.275764,7.9863415,5081.1406,162,184,0.05
34.251793,10.292497,4987.959,175,206,0.05
22.947376,2.1416554,4977.8633,96,101,0.05
30.543344,7.9478583,4988.592,147,168,0.05
21.822237,2.4312763,4977.7026,110,115,0.05
30.653967,7.7451477,5010.941,183,207,0.05
29.730955,7.8482337,4970.143,161,183,0.05
20.773678,0.6875894,5032.2583,100,101,0.05
32.02091,8.996333,5042.6387,194,224,0.05
30.079824,7.3269057,5081.6675,172,194,0.05
