V_peak,V_rest,dVdt_max,APD90,APD30,TUP
27.13892,2.6144776,4930.3423,121,127,0.05
31.338972,3.7508576,4971.5405,161,169,0.05
34.02028,10.493818,5021.185,237,282,0.05
23.160734,-4.188534,5117.602,169,170,0.05
28.143839,-6.317067,5034.4985,248,249,0.05
28.681631,4.624686,4881.5435,116,125,0.05
23.722544,2.4467287,5017.2676,99,104,0.05
31.189651,8.5974,5004.104,131,153,0.05
21.111506,2.7463052,5010.0103,98,104,0.05
25.40279,1.4248391,4983.466,62,64,0.05
34.631523,13.969159,4937.928,176,223,0.05
33.878036,11.01294,5000.5386,164,200,0.05
27.67754,10.807345,5057.6206,134,167,0.05
21.568949,-1.5522102,4966.401,90,91,0.05
27.695238,0.12222843,5065.5957,193,194,0.05
26.239388,4.503694,5078.275,129,141,0.05
19.740728,0.808187,4974.4233,62,64,0.05
18.817202,0.36345518,5060.3896,80,81,0.05
30.14884,7.078886,4938.8984,87,102,0.05
37.58444,17.425177,5035.561,150,212,0.05
23.988527,5.4646535,5040.714,95,108,0.05
22.34287,0.8501565,5011.3125,123,125,0.05
19.272333,-0.19605304,4983.2334,60,61,0.05
32.480003,11.484191,4980.644,144,182,0.05
33.6129,12.799723,5019.2183,156,199,0.05
25.904633,-2.215213,4939.3584,110,111,0.05
17.165344,-2.6450565,5011.0874,63,64,0.05
29.016418,3.4728575,5032.7896,131,138,0.05
26.738827,-8.767948,5085.1396,248,249,0.05
19.702318,-3.2941034,5044.747,128,129,0.05
25.675268,0.85968447,4874.5347,79,80,0.05
22.071348,-4.261336,5107.46,152,153,0.05
30.383076,-0.7808938,4937.4146,135,136,0.05
17.27327,-3.8579142,5017.876,79,80,0.05
28.30924,8.830141,5024.155,139,163,0.05
35.169594,13.8010025,5002.6655,175,224,0.05
27.822113,7.8186836,4986.3765,138,161,0.05
28.027218,-0.49095717,5041.329,190,191,0.05
31.340965,-10.067347,5028.913,235,236,0.05
30.325592,6.941313,5002.97,112,128,0.05
28.765028,0.41071418,4988.174,111,112,0.05
34.214878,9.788568,5046.206,184,213,0.05
26.37502,-10.599993,5035.09,172,173,0.05
30.534563,7.1276326,4973.633,153,171,0.05
35.697437,12.81212,4919.085,161,196,0.05
34.793613,12.876918,4887.2324,104,136,0.05
23.952084,3.5326753,4939.3145,77,83,0.05
30.923216,6.138802,4987.3857,127,141,0.05
25.417486,5.52522,5072.768,114,127,0.05
35.546665,8.303019,4949.405,192,212,0.05
29.85915,10.271814,4920.502,94,117,0.05
22.178549,-0.04582819,4967.159,91,92,0.05
28.007673,0.8742665,5048.3027,180,182,0.05
28.921217,4.951803,5041.3076,150,163,0.05
33.79538,13.033854,4966.296,152,192,0.05
27.863125,-0.38617507,5098.576,217,218,0.05
32.301662,10.676788,4946.4116,120,148,0.05
19.664627,0.8816844,5022.8794,100,102,0.05
-39.493023,-52.64566,5072.74,37,38,0.05
32.074,9.493343,5017.7383,168,199,0.05
23.090982,2.6425812,5089.225,145,152,0.05
31.212301,9.504184,5018.209,150,176,0.05
30.535969,3.7618818,5043.3643,225,235,0.05
30.618755,9.019326,5090.7456,189,218,0.05
36.47128,14.178105,5049.9214,170,215,0.05
26.773565,5.209523,5036.05,99,111,0.05
31.023731,13.449036,5055.6045,107,146,0.05
24.824013,4.251288,5010.6494,106,115,0.05
32.13693,-8.15376,5035.2446,252,253,0.05
26.645704,4.8713665,4993.833,108,118,0.05
24.70081,3.6334522,4995.782,68,75,0.05
12.234237,-35.069935,5013.448,115,116,0.05
27.215984,4.3047447,4974.69,165,176,0.05
-35.790604,-70.76038,4965.8584,24,25,0.05
16.46533,-6.5862403,4950.328,45,46,0.05
31.242313,9.778988,5000.4614,172,205,0.05
35.281578,13.344011,4962.644,208,260,0.05
26.747736,6.8552012,5045.738,130,148,0.05
-39.76982,-63.06123,5011.378,26,27,0.05
29.73269,6.7734523,5021.6025,172,194,0.05
21.01752,1.5144687,5020.4663,96,99,0.05
27.45166,7.0288486,5066.902,133,150,0.05
32.34165,9.782519,5040.829,219,252,0.05
33.950455,7.5959344,5055.97,193,212,0.05
29.690325,6.9957967,5030.164,163,184,0.05
14.029734,-22.683832,5036.5005,113,114,0.05
22.610727,-2.1511478,4981.711,132,133,0.05
33.594273,11.693857,4957.3257,163,202,0.05
-40.58309,-63.495106,5015.147,26,27,0.05
28.055048,5.6054626,5025.439,179,194,0.05
14.100307,-20.221874,4989.6323,117,118,0.05
31.453596,3.5645063,5065.166,187,195,0.05
34.19398,13.196979,4975.4966,155,199,0.05
34.58944,12.6594715,5021.6157,140,177,0.05
20.703272,3.0576487,5043.206,84,92,0.05
34.374554,10.336317,5071.478,196,233,0.05
28.986355,2.6900692,4969.2534,142,147,0.05
25.029871,1.9974424,4968.867,72,75,0.05
19.475666,0.5150664,4972.8027,52,53,0.05
33.78477,8.378421,4982.3765,193,217,0.05
23.011528,-0.029578686,4972.165,80,81,0.05
36.196358,14.623676,5013.9907,185,237,0.05
34.238674,14.307301,4959.8154,137,179,0.05
31.161325,3.086799,4948.683,137,142,0.05
24.130966,5.898987,5047.3438,73,86,0.05
23.928038,1.0465484,4982.612,87,89,0.05
35.05383,10.805714,4985.2935,214,248,0.05
36.144585,15.556903,4966.275,139,186,0.05
35.75549,11.339071,5070.1987,184,215,0.05
25.620884,7.231886,5081.865,120,143,0.05
16.768524,-5.1306868,5054.0225,99,100,0.05
32.724384,4.6600432,4878.6465,139,148,0.05
33.71343,14.421575,4964.8423,175,227,0.05
34.46291,10.6956005,5063.487,167,198,0.05
27.711662,10.079565,5005.577,100,126,0.05
31.767994,9.489942,5015.7725,150,176,0.05
29.76146,-16.466497,5071.44,255,256,0.05
14.310988,-10.419053,5094.3687,106,107,0.05
16.016518,-6.365313,5044.7085,90,91,0.05
33.428776,14.877353,4984.1094,159,209,0.05
20.799702,-3.7553988,5070.509,134,135,0.05
25.983328,9.384455,5005.835,98,121,0.05
32.851353,0.97490484,5102.829,262,264,0.05
30.808867,8.279588,5016.526,141,164,0.05
31.037245,1.0836867,5036.9116,208,211,0.05
30.382532,4.2275906,5079.143,196,208,0.05
28.076664,8.611196,5040.5444,125,152,0.05
33.314133,12.750806,5027.7734,185,234,0.05
35.690727,14.076394,5003.3975,184,238,0.05
32.3268,12.765406,4923.2554,110,143,0.05
20.22708,1.8952858,5029.9277,83,86,0.05
-37.416378,-71.86516,4958.489,25,26,0.05
27.276684,4.5252686,5043.9897,166,177,0.05
30.056133,-4.694547,5061.5054,272,273,0.05
35.562485,13.203307,5048.6206,196,246,0.05
31.852962,7.9635453,4992.916,145,166,0.05
27.009525,-1.1057588,5030.55,174,175,0.05
26.208162,-0.95031416,4961.889,91,92,0.05
18.754356,-3.2729042,5025.3555,125,126,0.05
21.214796,-0.52819246,5013.9604,106,107,0.05
16.656225,-5.7441926,4974.501,67,68,0.05
28.588768,9.219363,5028.0986,87,111,0.05
34.33059,11.279047,5030.536,185,219,0.05
32.23887,9.947303,4986.622,97,118,0.05
27.703012,6.3951616,5039.6836,181,202,0.05
24.292,5.5729933,5046.206,163,180,0.05
35.521214,13.100812,5035.233,145,184,0.05
34.33877,8.368867,4994.9155,179,198,0.05
34.95581,11.709023,5077.5063,215,256,0.05
31.781702,7.942807,4955.882,120,139,0.05
28.298317,2.0599256,5071.05,209,214,0.05
30.210941,4.2308464,5042.4067,149,158,0.05
30.46609,9.592202,5045.198,162,189,0.05
35.1544,12.63351,5037.5483,152,186,0.05
27.71222,5.7123833,4917.0103,98,109,0.05
31.226273,-2.8929563,5071.9585,241,242,0.05
29.859833,2.1097572,5025.5664,184,190,0.05
32.81973,11.014767,5076.774,171,206,0.05
20.358032,-19.527483,5027.0576,179,180,0.05
36.89444,16.47269,5015.7344,144,197,0.05
35.305164,12.2415085,5082.6406,210,257,0.05
34.04265,13.188341,5102.496,173,221,0.05
36.306263,17.635815,4974.135,196,263,0.05
-29.570263,-40.26529,4991.0034,28,29,0.05
33.164883,9.364754,4927.3887,122,144,0.05
28.514795,6.3235035,5001.2305,117,132,0.05
33.852524,15.353965,5047.281,172,230,0.05
29.680101,-2.4615695,5004.8535,156,157,0.05
27.03742,6.5387793,5047.36,152,170,0.05
28.228577,7.829594,4962.2964,128,150,0.05
32.605373,9.728028,5036.5874,155,183,0.05
30.908468,8.943045,5012.381,129,152,0.05
30.478521,-2.711276,5047.3843,215,216,0.05
28.118639,9.5769615,5010.2754,142,171,0.05
26.084919,6.6255455,5052.363,91,107,0.05
34.26151,9.593263,5090.3315,216,252,0.05
30.232893,10.692222,5073.075,145,179,0.05
24.627478,0.642214,5019.6533,146,147,0.05
27.976227,1.7455441,4988.0947,131,134,0.05
34.3134,2.4295197,5091.323,235,241,0.05
30.716301,2.9873397,5009.694,134,140,0.05
29.378546,9.2415085,4951.4507,104,126,0.05
22.219416,4.1319914,5038.795,87,96,0.05
30.38852,5.107201,4940.912,98,108,0.05
25.77857,5.844838,4976.2334,104,116,0.05
33.240494,3.734444,5075.65,194,202,0.05
31.373627,7.467627,5005.287,147,165,0.05
35.67832,12.423526,4950.823,207,249,0.05
34.425636,11.782947,4886.3076,144,175,0.05
28.529451,-0.90249366,5033.764,198,199,0.05
30.041355,0.98637724,5064.8955,237,239,0.05
34.4003,9.550268,5058.8584,200,230,0.05
37.024128,15.213845,5038.438,187,240,0.05
33.879726,12.14529,5061.869,155,191,0.05
31.744589,5.532189,5089.5986,238,257,0.05
32.293106,10.551173,4992.0947,142,172,0.05
29.13331,2.5687516,4990.596,114,119,0.05
33.81292,10.826147,4979.033,180,217,0.05
16.275902,-16.107307,5041.929,120,121,0.05
29.746834,5.944345,4988.2144,103,115,0.05
31.709188,6.8029046,4994.896,208,228,0.05
29.13173,6.6294365,4987.311,115,131,0.05
31.664839,9.6686535,4967.2007,113,136,0.05
28.77276,5.0017495,5002.48,128,138,0.05
34.565853,10.794791,5011.9683,156,188,0.05
34.425636,14.945061,5064.833,170,223,0.05
22.835783,0.08755472,4946.0444,79,80,0.05
18.137403,-5.080246,5044.189,131,132,0.05
35.31408,15.912065,4951.0527,155,210,0.05
22.046667,1.4925297,5034.109,86,89,0.05
20.5633,1.8151165,5009.736,64,68,0.05
21.296917,1.8002582,5047.958,90,94,0.05
31.334688,10.158791,4945.7285,161,193,0.05
21.775927,-6.6133733,5035.116,185,186,0.05
34.37639,11.32888,4987.0044,220,264,0.05
31.582016,8.960708,5050.19,175,202,0.05
16.90607,-3.5136254,5021.0117,51,52,0.05
33.78985,8.906046,4996.084,200,226,0.05
31.288065,-7.8167987,5017.2812,236,237,0.05
32.92124,7.4002013,5032.938,184,205,0.05
26.487268,6.6645374,4971.643,122,139,0.05
30.170948,7.69651,4928.14,112,129,0.05
21.906761,2.2771463,5073.8228,99,103,0.05
21.454092,3.464337,4973.665,66,73,0.05
32.516525,8.28559,4998.578,112,131,0.05
19.079506,-0.06699139,4969.881,102,103,0.05
27.211672,4.024695,5035.3516,163,175,0.05
30.64708,-1.620251,5070.781,248,249,0.05
37.08182,16.247677,4981.8447,167,224,0.05
21.462812,0.23382969,4896.182,42,43,0.05
28.855576,-0.80293715,5053.209,207,208,0.05
36.22147,15.069589,5021.5503,227,290,0.05
28.395685,4.446982,4944.8887,133,143,0.05
35.384533,14.33028,5027.54,192,247,0.05
26.451153,4.8512034,5072.353,155,168,0.05
20.767368,2.8610253,5095.891,85,92,0.05
30.448467,-3.284889,5069.0986,227,228,0.05
31.440413,10.565732,4960.2456,166,200,0.05
31.827068,7.9734707,4966.965,142,160,0.05
21.825117,-2.719014,5079.855,132,133,0.05
36.26614,16.152891,5064.2314,172,231,0.05
37.615814,17.063236,5092.7573,205,271,0.05
34.46644,11.08927,5056.973,209,250,0.05
20.452198,-10.518152,5028.9463,195,196,0.05
32.99059,4.578622,5031.174,184,195,0.05
18.010405,-5.8105426,4891.634,62,63,0.05
35.22605,10.996446,4949.4897,181,212,0.05
25.707327,2.9175406,4933.939,138,144,0.05
21.010845,2.6607282,5060.9077,97,103,0.05
33.263653,8.365746,4918.9023,118,136,0.05
31.13089,9.971418,5026.352,140,172,0.05
26.869505,6.9610114,4965.7754,97,113,0.05
34.075912,11.058699,5005.1475,216,252,0.05
29.59381,8.203943,4992.1406,107,127,0.05
29.010847,4.1967354,4961.738,172,182,0.05
23.960104,0.55529684,4920.467,54,55,0.05
26.753366,-3.5991938,5029.173,129,130,0.05
29.884829,8.926654,5001.604,173,199,0.05
34.108906,10.958614,5037.934,185,225,0.05
34.953037,12.239267,4974.1504,192,232,0.05
33.52042,11.2102165,5107.0474,210,252,0.05
32.500156,9.770339,5039.437,175,204,0.05
32.986565,12.316568,5081.566,184,225,0.05
26.980062,-7.802913,5084.638,194,195,0.05
32.566494,12.561414,5024.216,147,190,0.05
38.575638,18.80761,5005.5557,206,287,0.05
22.475657,4.584068,5009.877,75,84,0.05
31.746092,9.813864,5036.2876,105,130,0.05
24.040712,3.6612175,4929.043,47,52,0.05
28.972153,6.4680257,4836.297,62,72,0.05
25.782888,-7.870775,5029.8926,239,240,0.05
31.08227,10.102599,5025.621,197,236,0.05
31.08604,6.108686,5033.4224,180,196,0.05
31.104733,10.164445,4969.351,128,155,0.05
27.011122,8.785155,4947.816,118,141,0.05
33.525585,7.5790534,5097.6084,192,214,0.05
24.80236,7.007519,4981.1387,109,126,0.05
21.28304,3.1160147,5102.0625,116,123,0.05
22.596289,-1.5512815,5014.611,141,142,0.05
26.70344,2.024029,5058.73,115,119,0.05
29.170998,5.2709823,5053.507,119,131,0.05
23.212776,0.16014506,4999.2935,108,109,0.05
26.19204,4.17787,5029.942,112,121,0.05
26.43567,2.6521783,4918.687,82,86,0.05
34.408596,7.427874,5026.4526,227,247,0.05
33.740726,11.134621,5067.2383,201,239,0.05
30.983177,9.010323,4898.0527,114,134,0.05
27.833662,3.4058685,5005.245,147,156,0.05
31.63144,11.257334,4946.165,109,140,0.05
18.816988,-9.925243,5059.598,149,150,0.05
31.663498,6.923737,4974.7524,176,196,0.05
30.4664,5.879674,5068.84,169,185,0.05
24.690779,1.1480734,4998.3047,101,103,0.05
28.36514,4.8371286,5084.6504,157,170,0.05
27.536114,5.8767924,5016.9395,97,110,0.05
23.876827,-5.996288,5032.483,143,144,0.05
-40.305862,-56.112328,5035.582,31,32,0.05
32.96862,12.1203785,4965.6523,155,198,0.05
22.49211,5.0900936,5027.882,98,111,0.05
33.77438,9.113479,4980.413,171,196,0.05
20.77808,2.0886848,5079.561,114,119,0.05
24.468521,5.5382104,4986.0796,95,109,0.05
35.561626,8.419583,5090.406,242,267,0.05
22.053831,-12.161223,4960.028,139,140,0.05
31.15027,9.702676,4917.567,107,131,0.05
30.47124,8.124469,5011.4365,166,192,0.05
24.075129,1.0322052,4923.266,59,61,0.05
28.265661,6.701028,4915.581,79,93,0.05
20.15152,-1.9227692,5005.029,75,76,0.05
32.783733,12.297081,4955.1406,170,207,0.05
19.402481,-15.059929,5080.5854,152,153,0.05
27.944529,7.981632,5019.0723,98,119,0.05
24.359684,-4.2803645,5054.007,215,216,0.05
29.962301,3.0204816,5063.436,188,196,0.05
23.014397,0.11035507,5025.5005,167,168,0.05
24.29739,-0.14279135,5022.635,95,96,0.05
24.261723,6.392221,5057.35,118,137,0.05
24.962961,4.6397796,5027.3804,81,91,0.05
35.543297,14.889879,4969.1704,178,236,0.05
32.777893,7.2262597,5057.5225,202,226,0.05
14.881694,-6.8539453,5001.6387,67,68,0.05
27.448303,6.25339,5058.862,151,167,0.05
26.195198,7.229925,5078.855,126,148,0.05
36.121284,16.814802,5090.638,195,263,0.05
27.934353,9.445902,4953.323,104,128,0.05
24.304134,3.1230383,5055.2783,133,141,0.05
25.015604,-6.6637597,5078.7207,176,177,0.05
25.72525,2.736804,5028.6206,114,119,0.05
34.32109,8.866585,5021.09,159,182,0.05
-29.948679,-61.2533,4943.3765,26,27,0.05
24.053865,5.1749907,5036.8716,104,116,0.05
31.170967,5.103492,4986.7197,174,187,0.05
32.310886,12.743867,5013.117,160,203,0.05
33.573948,11.933764,5052.6187,174,212,0.05
17.749657,-6.996386,4993.7607,100,101,0.05
29.768532,-3.3841157,5102.139,212,213,0.05
27.26662,6.5615664,5025.291,100,114,0.05
33.42578,10.788169,4986.516,184,219,0.05
31.384813,7.2871537,4946.833,141,159,0.05
32.00254,10.24449,5031.3667,107,132,0.05
28.133932,6.3336744,4999.7344,86,100,0.05
21.429714,-9.018375,5025.35,100,101,0.05
32.179916,4.235409,4973.5366,149,157,0.05
30.56654,12.611239,5052.33,126,166,0.05
27.83262,10.140977,4956.7124,117,144,0.05
29.433302,0.42176437,4917.3716,129,130,0.05
28.481834,7.044784,5078.801,149,168,0.05
-37.810207,-55.023193,4988.656,30,31,0.05
23.77184,1.2559351,5031.024,97,100,0.05
31.77197,7.390367,4986.9033,170,190,0.05
34.07613,8.689727,4964.037,140,160,0.05
32.743187,12.477683,5037.1187,155,198,0.05
25.227316,6.8282247,5008.287,80,96,0.05
34.386517,12.637857,4975.487,180,223,0.05
25.898876,1.4080346,5033.455,148,151,0.05
33.430298,2.685538,5000.3794,193,198,0.05
28.138021,8.825352,5061.8535,142,168,0.05
34.395393,2.0704262,5105.5654,274,279,0.05
22.105764,-2.2887928,5020.5264,118,119,0.05
26.022568,0.54423285,4964.79,102,103,0.05
32.5476,-3.056294,5087.579,274,275,0.05
28.527988,4.040998,5070.3467,168,179,0.05
21.53028,1.9063872,5046.525,95,99,0.05
32.4462,7.7027636,4920.4106,154,173,0.05
23.539042,-8.129911,5100.721,182,183,0.05
26.178751,3.7384799,5079.5923,150,160,0.05
32.251793,7.463556,4993.0664,188,208,0.05
31.40604,11.167,5015.921,182,220,0.05
35.02155,12.68436,5044.187,202,248,0.05
38.155857,17.6393,5060.2344,195,265,0.05
17.560959,-2.6648905,5038.0317,53,54,0.05
22.615725,1.5458822,4974.629,70,72,0.05
31.96824,9.274435,5106.6177,171,200,0.05
25.045069,2.5536873,4909.5835,77,82,0.05
30.815569,10.214376,5003.4927,109,135,0.05
34.65428,11.254931,5018.5586,171,202,0.05
18.497314,-4.0881324,4997.1455,113,114,0.05
30.64948,11.646659,5064.3086,115,153,0.05
33.641933,8.924841,5053.238,202,228,0.05
20.695887,-0.503809,4967.589,78,79,0.05
17.458193,-2.8438764,5002.337,74,75,0.05
31.303032,6.055377,4997.506,143,157,0.05
28.032755,2.4999282,4969.074,113,118,0.05
30.907478,7.201318,4985.5234,149,168,0.05
35.049026,12.220398,4984.3896,185,228,0.05
19.21986,-5.9405584,5080.0054,156,157,0.05
31.54186,6.022984,4990.1064,175,189,0.05
31.718102,5.800906,5082.0464,199,216,0.05
21.563326,-1.3616097,4970.993,86,87,0.05
32.00231,3.313265,5005.1523,229,239,0.05
28.099365,8.399716,4993.9727,107,130,0.05
25.0163,4.0553474,4949.986,160,171,0.05
24.735407,3.323544,4985.564,108,115,0.05
28.7697,-3.1687045,5061.6685,191,192,0.05
33.30152,11.905506,4912.346,107,136,0.05
34.246964,13.583506,5073.3164,191,241,0.05
18.454668,-0.26551187,4979.2324,77,78,0.05
29.028032,8.135439,5008.4697,133,153,0.05
31.770157,7.889269,5076.8584,212,240,0.05
16.529486,-10.905621,5053.497,127,128,0.05
31.884926,10.5515995,4971.6294,158,193,0.05
27.411995,10.418003,5051.8525,115,143,0.05
35.4225,11.186426,5042.88,191,227,0.05
25.005732,6.081061,5055.4688,108,122,0.05
26.601704,6.371344,4927.275,63,74,0.05
25.463802,2.7229877,4994.4316,128,134,0.05
21.52168,-11.274545,5030.9307,164,165,0.05
24.809801,4.962974,4952.237,97,108,0.05
22.3336,-1.3632698,4995.469,144,145,0.05
27.56452,4.7704997,4971.5483,119,130,0.05
18.710228,-4.205399,4909.371,54,55,0.05
32.66634,9.965394,5091.3223,197,233,0.05
28.806084,5.2270947,4909.2876,111,122,0.05
33.88796,11.853267,5053.825,155,192,0.05
35.70559,14.0528,5023.799,176,227,0.05
24.65874,-1.8867663,4965.666,134,135,0.05
25.745304,-4.012008,5089.749,183,184,0.05
31.70837,-0.82610613,5099.7275,234,235,0.05
27.50391,1.5494438,5036.2124,144,147,0.05
24.524643,-14.156742,5102.206,189,190,0.05
25.38215,0.99528426,4917.5728,97,99,0.05
33.525837,6.4698887,5009.6777,208,227,0.05
30.950775,11.571934,5024.73,119,152,0.05
32.59116,12.230551,4980.468,161,205,0.05
30.27235,6.6683793,5060.8667,197,217,0.05
17.131317,-22.648603,5089.5137,175,176,0.05
21.596376,0.8107632,4942.94,48,49,0.05
26.626692,3.3255613,4982.842,134,142,0.05
23.089706,0.6390007,5048.643,109,111,0.05
31.532768,9.256092,4982.214,182,210,0.05
30.630274,5.92501,4954.577,107,119,0.05
31.371725,8.481763,4926.076,159,181,0.05
31.9072,6.1385436,4990.4463,164,179,0.05
31.328388,-1.8052659,5039.8535,244,245,0.05
31.06158,9.505885,4974.406,158,190,0.05
18.847979,-1.6569943,5035.544,99,100,0.05
22.818716,0.5893268,5037.16,96,97,0.05
23.539553,2.8315797,4909.2666,43,47,0.05
34.830982,12.991428,5066.913,166,207,0.05
25.175596,4.4157686,4956.259,93,102,0.05
31.563328,9.579753,5060.5605,159,187,0.05
33.359436,12.36056,5059.0693,162,208,0.05
28.722876,-12.074266,5085.56,232,233,0.05
34.363773,7.5875077,5042.358,178,197,0.05
24.206474,4.1616673,4935.7563,62,69,0.05
30.90067,1.7073668,5033.632,226,231,0.05
22.85138,-0.24324623,4835.4575,38,39,0.05
34.104134,10.492246,4983.017,142,171,0.05
22.219982,4.5722556,5074.311,95,106,0.05
27.471424,3.6114657,5058.758,188,197,0.05
20.700699,1.032743,5005.4644,59,61,0.05
30.913048,10.444125,5002.456,123,152,0.05
32.45767,8.2623,5054.3667,193,220,0.05
31.33451,11.234298,4944.473,92,118,0.05
25.10996,-0.23139489,5058.735,126,127,0.05
21.305187,0.9005419,5026.094,89,91,0.05
19.145763,-4.086541,5053.473,90,91,0.05
6.7262473,-21.029203,4985.297,65,66,0.05
31.165966,10.551801,5035.1577,119,145,0.05
31.630718,3.6692023,4912.6733,114,120,0.05
27.711924,8.059834,5047.956,115,134,0.05
35.321053,9.952563,5057.8525,196,224,0.05
21.467995,-0.8963631,4842.8965,54,55,0.05
28.989655,6.564863,5056.146,156,174,0.05
31.568466,4.740616,4992.5146,196,209,0.05
33.816654,12.985712,4989.5566,116,152,0.05
30.851923,13.060655,4974.196,134,173,0.05
26.652891,4.0493307,4922.044,89,96,0.05
29.273706,8.116886,4925.0176,117,134,0.05
27.796854,2.9093816,5088.465,203,212,0.05
29.784384,0.5022049,5015.417,239,240,0.05
30.693,7.0775065,5026.5386,146,164,0.05
30.156384,10.979095,4987.481,108,136,0.05
32.187828,11.732161,5090.2734,179,219,0.05
29.682981,8.324903,5063.4673,199,223,0.05
32.452824,-4.3806596,5091.8716,250,251,0.05
35.599056,13.224448,4989.681,162,203,0.05
32.870975,11.053576,5051.3184,204,248,0.05
21.839327,2.1293147,4992.7925,67,71,0.05
30.014254,8.699577,5083.0503,137,162,0.05
26.790073,-8.430292,5053.5034,207,208,0.05
28.980543,6.122827,4976.475,127,142,0.05
24.72241,-1.4323312,4939.1235,88,89,0.05
34.99135,13.056147,5030.9785,145,188,0.05
25.975838,1.6858934,5065.367,164,168,0.05
27.668964,6.933106,5014.273,121,138,0.05
30.28361,7.276158,5051.646,186,210,0.05
33.919697,9.19138,4965.0186,164,188,0.05
27.58784,9.077032,5022.26,123,149,0.05
24.729818,6.901406,5085.918,132,151,0.05
20.342804,-7.259768,5096.4033,149,150,0.05
33.21073,7.548965,5051.401,208,228,0.05
25.12183,2.151168,5047.934,120,125,0.05
24.089407,3.5833912,4931.2065,78,84,0.05
28.95139,2.2010753,4948.516,127,131,0.05
29.58957,9.329112,5001.8345,174,203,0.05
33.10962,2.758165,5025.0757,184,189,0.05
31.397469,8.076003,5097.272,190,213,0.05
30.984272,0.6604582,5037.223,165,166,0.05
28.589975,9.142848,5020.9053,130,155,0.05
31.972223,8.503577,4906.6577,120,140,0.05
30.80408,1.4224811,5006.3125,182,185,0.05
31.818872,6.1226287,5066.015,204,222,0.05
20.785301,-8.310589,4999.643,125,126,0.05
32.48584,10.713208,5028.1914,118,147,0.05
19.725916,-1.7138144,4972.8525,43,44,0.05
18.087381,-3.0026548,5029.219,52,53,0.05
-31.13683,-44.09958,5029.2837,38,39,0.05
25.391808,2.9884253,5077.216,151,158,0.05
31.603205,2.577074,5015.029,192,198,0.05
33.524734,6.75157,4970.562,201,221,0.05
35.148624,15.305647,5015.1123,173,228,0.05
29.525019,4.49435,4938.671,150,160,0.05
25.80139,5.584181,4922.0435,55,65,0.05
25.947731,5.487106,5032.932,140,154,0.05
20.627296,-0.606694,4912.8237,44,45,0.05
-36.21319,-49.277084,5060.816,36,37,0.05
29.95663,10.351565,4999.8394,102,128,0.05
23.55664,0.8935855,5043.2646,136,138,0.05
35.056767,13.040859,5012.233,119,154,0.05
17.693455,-2.197744,5057.929,107,108,0.05
14.83891,-7.1755934,4891.144,34,35,0.05
19.82821,-3.5151582,5013.2485,114,115,0.05
20.16584,1.3541454,4985.9478,111,115,0.05
30.742607,-1.3394748,4966.5845,146,147,0.05
29.440853,8.990876,5028.316,157,185,0.05
26.656885,7.4659505,4946.4385,63,77,0.05
31.241661,10.671176,5080.047,121,155,0.05
31.037369,8.155732,4981.4883,121,139,0.05
26.812845,9.255831,5043.923,121,148,0.05
35.188927,12.013125,5028.4053,220,260,0.05
25.724539,-3.3711028,5075.9023,172,173,0.05
27.73157,5.464321,4918.0654,76,86,0.05
24.99036,3.9369571,5044.7417,97,105,0.05
30.743065,6.689148,5037.984,195,215,0.05
17.018475,-2.9479628,4969.02,65,66,0.05
23.65864,4.2352233,5075.2246,115,127,0.05
29.377886,-6.663228,5018.136,227,228,0.05
22.175014,-2.3463945,4979.2075,63,64,0.05
35.76283,14.813401,5014.5195,168,221,0.05
24.384167,2.523435,4892.65,40,43,0.05
29.57283,7.4712706,4961.1797,94,109,0.05
-26.927092,-66.28388,4920.359,24,25,0.05
23.24844,1.9042798,5072.852,154,159,0.05
22.790054,-1.5035459,5026.2285,131,132,0.05
23.166765,2.1457596,4952.003,61,65,0.05
34.748642,16.723598,4968.9966,156,211,0.05
25.942053,4.6786733,5006.061,140,152,0.05
23.854559,-9.363668,5041.005,172,173,0.05
31.314701,7.6691437,4934.4194,137,156,0.05
29.085846,3.506578,5047.1562,195,203,0.05
27.308546,6.0697064,4939.595,84,96,0.05
16.586105,-4.039928,4961.8213,54,55,0.05
28.383083,7.5755396,4971.584,130,150,0.05
28.48757,5.196196,4991.0376,128,140,0.05
28.513775,10.760442,4998.272,111,142,0.05
23.29796,1.1588726,4968.313,100,103,0.05
33.662766,9.843473,5058.0825,206,239,0.05
29.15527,6.2350373,5011.5728,133,149,0.05
20.802933,-1.3251919,5090.972,111,112,0.05
29.069607,9.183199,4970.6685,77,98,0.05
33.05236,9.958076,5009.8853,164,193,0.05
15.549748,-5.831029,5067.295,75,76,0.05
22.519175,1.7582481,4992.8433,105,108,0.05
33.136574,10.186245,5015.269,166,195,0.05
33.94883,12.370774,4986.487,111,141,0.05
22.410347,-2.030555,4990.8784,112,113,0.05
-36.524853,-61.808403,5010.8794,26,27,0.05
32.492268,8.808215,4877.723,91,108,0.05
27.50033,-2.3061721,5075.3535,177,178,0.05
34.95778,11.55818,5073.291,183,218,0.05
23.952408,0.23035017,5002.4556,76,77,0.05
26.590166,3.2603092,5069.2056,160,168,0.05
30.3134,6.341709,5055.955,136,151,0.05
29.172031,8.967227,4993.9834,135,163,0.05
26.979326,6.500276,5034.066,152,170,0.05
30.45151,10.41622,5070.314,145,178,0.05
19.884819,-1.3091599,4998.269,83,84,0.05
